,pv_aggregated_capacity_factor,onshore_aggregated_capacity_factor,offshore_aggregated_capacity_factor,Date,aggregated_demand
4934,0.227,0.27386160000000004,0.4452832000000001,2030-07-25 14:00:00,4542.232025202341
4935,0.162,0.2742946,0.4413374,2030-07-25 15:00:00,4711.658461088598
4936,0.1,0.2798718,0.4569402,2030-07-25 16:00:00,4644.199670478106
4937,0.045,0.301185,0.49624060000000003,2030-07-25 17:00:00,4521.39474025493
4938,0.01,0.34059079999999997,0.5367797999999999,2030-07-25 18:00:00,4525.2563402057085
4939,0.0,0.3825322,0.563872,2030-07-25 19:00:00,4469.859153764359
4940,0.0,0.42712780000000006,0.579007,2030-07-25 20:00:00,4249.675416948821
4941,0.0,0.443131,0.5773820000000001,2030-07-25 21:00:00,3910.399995406402
4942,0.0,0.4621802,0.5711352,2030-07-25 22:00:00,3691.936739470827
4943,0.0,0.49745239999999996,0.5808992,2030-07-25 23:00:00,3452.242182349921
4944,0.0,0.55059,0.6392058,2030-07-26 00:00:00,3436.846353422902
4945,0.0,0.5892084000000001,0.6874164,2030-07-26 01:00:00,3424.220051481315
4946,0.0,0.626028,0.7307374,2030-07-26 02:00:00,3438.4906952277315
4947,0.001,0.6611168,0.7691818,2030-07-26 03:00:00,3491.804623600164
4948,0.041,0.6826463999999999,0.7976352,2030-07-26 04:00:00,3902.743405851108
4949,0.143,0.7185184,0.8104946000000002,2030-07-26 05:00:00,4730.240405830996
4950,0.286,0.7535757999999999,0.8238065999999999,2030-07-26 06:00:00,5198.047476121155
4951,0.42,0.7657851999999999,0.8230259999999999,2030-07-26 07:00:00,5390.979495957095
4952,0.534,0.7553799999999999,0.8056619999999999,2030-07-26 08:00:00,5391.332655253921
4953,0.621,0.7359014,0.7844536,2030-07-26 09:00:00,5159.192436185308
4954,0.663,0.7284492,0.7723164,2030-07-26 10:00:00,4945.591803302015
4955,0.66,0.7308876,0.7633578,2030-07-26 11:00:00,4869.398922087551
4956,0.619,0.7119218,0.7349794000000001,2030-07-26 12:00:00,4739.775762752956
4957,0.547,0.6658592,0.6914692,2030-07-26 13:00:00,4613.337210421332
4958,0.439,0.6204414,0.6493089999999999,2030-07-26 14:00:00,4583.276053746901
4959,0.32,0.5797088,0.6048418,2030-07-26 15:00:00,4670.197046180746
4960,0.203,0.5294793999999999,0.5528628,2030-07-26 16:00:00,4616.7098326173145
4961,0.099,0.45475760000000004,0.4876906,2030-07-26 17:00:00,4522.647509806815
4962,0.032,0.362761,0.4110742,2030-07-26 18:00:00,4479.00496824574
4963,0.0,0.2810422,0.3370430000000001,2030-07-26 19:00:00,4396.063397212759
4964,0.0,0.21363300000000002,0.27261260000000004,2030-07-26 20:00:00,4270.352400503882
4965,0.0,0.1665586,0.2248342,2030-07-26 21:00:00,3904.197000193741
4966,0.0,0.1265048,0.1889682,2030-07-26 22:00:00,3647.501410198809
4967,0.0,0.0982564,0.16204559999999998,2030-07-26 23:00:00,3376.6278899156623
4968,0.0,0.0843464,0.1468946,2030-07-27 00:00:00,3299.0783037174997
4969,0.0,0.0806134,0.141356,2030-07-27 01:00:00,3219.2107999806503
4970,0.0,0.0854708,0.14460040000000002,2030-07-27 02:00:00,3167.9682367763817
4971,0.001,0.1038898,0.16225320000000001,2030-07-27 03:00:00,3191.467682353736
4972,0.028,0.1246286,0.1818766,2030-07-27 04:00:00,3540.869271907114
4973,0.087,0.13648559999999998,0.19714439999999997,2030-07-27 05:00:00,4415.6613912830235
4974,0.169,0.15115640000000002,0.21437420000000001,2030-07-27 06:00:00,4946.173978683578
4975,0.271,0.172405,0.23285140000000001,2030-07-27 07:00:00,5206.745476627453
4976,0.373,0.19201859999999998,0.24777860000000002,2030-07-27 08:00:00,5196.445411654713
4977,0.436,0.2113926,0.2622858,2030-07-27 09:00:00,4993.867146967663
4978,0.448,0.2248096,0.26881499999999997,2030-07-27 10:00:00,4722.197807374132
4979,0.422,0.22393999999999997,0.2639118,2030-07-27 11:00:00,4542.00972436357
4980,0.367,0.2141708,0.25435220000000003,2030-07-27 12:00:00,4381.323721251083
4981,0.295,0.20661480000000002,0.24555160000000004,2030-07-27 13:00:00,4273.707763958131
4982,0.245,0.2027078,0.2362718,2030-07-27 14:00:00,4269.360455983482
4983,0.183,0.1987084,0.23074880000000003,2030-07-27 15:00:00,4450.130061715791
4984,0.119,0.1877686,0.2267372,2030-07-27 16:00:00,4421.389352330419
4985,0.058,0.16925240000000003,0.22460280000000005,2030-07-27 17:00:00,4288.2881053328765
4986,0.014,0.1744736,0.2389736,2030-07-27 18:00:00,4267.687084246581
4987,0.0,0.19082059999999998,0.2631644,2030-07-27 19:00:00,4166.898145098188
4988,0.0,0.19416479999999997,0.27332159999999994,2030-07-27 20:00:00,4011.713039816417
4989,0.0,0.191371,0.2677178,2030-07-27 21:00:00,3724.504692500547
4990,0.0,0.1863412,0.25226000000000004,2030-07-27 22:00:00,3511.362555543895
4991,0.0,0.176667,0.2349662,2030-07-27 23:00:00,3233.812833762573
4992,0.0,0.1683238,0.220473,2030-07-28 00:00:00,3139.0680887010567
4993,0.0,0.1624086,0.2161912,2030-07-28 01:00:00,3040.105048082236
4994,0.0,0.16310139999999998,0.2231852,2030-07-28 02:00:00,2959.009462184427
4995,0.002,0.17407920000000002,0.2449982,2030-07-28 03:00:00,2883.4591497371043
4996,0.035,0.18531599999999998,0.2686602,2030-07-28 04:00:00,2998.84268567834
4997,0.102,0.196913,0.28900879999999995,2030-07-28 05:00:00,3529.695916694744
4998,0.194,0.209933,0.30508060000000004,2030-07-28 06:00:00,3924.2283250844166
4999,0.312,0.2247836,0.32095239999999997,2030-07-28 07:00:00,4242.779109092812
5000,0.396,0.24030680000000001,0.3346464,2030-07-28 08:00:00,4311.5165215826055
5001,0.429,0.2500054,0.338567,2030-07-28 09:00:00,4094.409167591609
5002,0.446,0.25558099999999995,0.33525079999999996,2030-07-28 10:00:00,3882.8061124698897
5003,0.432,0.26267500000000005,0.32968739999999996,2030-07-28 11:00:00,3784.348632840842
5004,0.365,0.2723698,0.321483,2030-07-28 12:00:00,3700.058166898325
5005,0.318,0.28648080000000004,0.31696219999999997,2030-07-28 13:00:00,3663.375391189861
5006,0.257,0.300656,0.3139558,2030-07-28 14:00:00,3756.368475861762
5007,0.188,0.3089918,0.31749799999999995,2030-07-28 15:00:00,3974.1504988611
5008,0.124,0.306537,0.31284239999999996,2030-07-28 16:00:00,4002.206031331286
5009,0.064,0.291794,0.3160986,2030-07-28 17:00:00,3942.693331479883
5010,0.017,0.2825246,0.3248604,2030-07-28 18:00:00,3934.783265134097
5011,0.0,0.27978899999999995,0.3320188,2030-07-28 19:00:00,3930.578040939835
5012,0.0,0.2832374,0.34357660000000007,2030-07-28 20:00:00,3855.893656384076
5013,0.0,0.28341879999999997,0.3507892,2030-07-28 21:00:00,3596.559632698265
5014,0.0,0.2821094,0.35071280000000005,2030-07-28 22:00:00,3408.4323983304403
5015,0.0,0.279569,0.35174040000000006,2030-07-28 23:00:00,3153.628022410334
5016,0.0,0.2751498,0.3563182,2030-07-29 00:00:00,3107.3901167430913
5017,0.0,0.2728866,0.35693300000000006,2030-07-29 01:00:00,3008.9193346181646
5018,0.0,0.2728238,0.3526284,2030-07-29 02:00:00,2925.340078216484
5019,0.004,0.2773002,0.3491766,2030-07-29 03:00:00,2849.070290501513
5020,0.058,0.2787764,0.3457990000000001,2030-07-29 04:00:00,2901.2725298862442
5021,0.138,0.28420100000000004,0.3454018,2030-07-29 05:00:00,3401.6184054226424
5022,0.246,0.3077542,0.3522682,2030-07-29 06:00:00,3786.273311179915
5023,0.368,0.328141,0.3644512,2030-07-29 07:00:00,4101.828894510689
5024,0.458,0.3530114,0.3789608,2030-07-29 08:00:00,4162.256189867296
5025,0.522,0.375803,0.3911936,2030-07-29 09:00:00,3995.659792288998
5026,0.566,0.3941336,0.4038860000000001,2030-07-29 10:00:00,3870.037150716951
5027,0.559,0.4064668,0.4129416,2030-07-29 11:00:00,3775.7706772969386
5028,0.507,0.40669459999999996,0.41275000000000006,2030-07-29 12:00:00,3690.2787311542634
5029,0.439,0.3911556,0.40003679999999997,2030-07-29 13:00:00,3667.158151688364
5030,0.345,0.3601386,0.37349,2030-07-29 14:00:00,3754.360257003207
5031,0.249,0.31363719999999995,0.33857119999999996,2030-07-29 15:00:00,4014.8424705494554
5032,0.156,0.2643154,0.31007799999999996,2030-07-29 16:00:00,4093.699664098856
5033,0.085,0.2233622,0.3004502,2030-07-29 17:00:00,4074.828830271158
5034,0.027,0.20156480000000002,0.3168588,2030-07-29 18:00:00,4082.987958881624
5035,0.0,0.19957439999999999,0.3511222,2030-07-29 19:00:00,4062.959111286141
5036,0.0,0.196502,0.37796320000000005,2030-07-29 20:00:00,3966.574793903106
5037,0.0,0.1885864,0.3904974,2030-07-29 21:00:00,3651.839847830249
5038,0.0,0.17821959999999998,0.38733259999999997,2030-07-29 22:00:00,3447.070404237114
5039,0.0,0.1714116,0.3843902,2030-07-29 23:00:00,3211.6000553715066
5040,0.0,0.16582360000000002,0.38833719999999994,2030-07-30 00:00:00,3133.8326156522708
5041,0.0,0.1593844,0.39310839999999997,2030-07-30 01:00:00,3072.381460590273
5042,0.0,0.1558262,0.3946588,2030-07-30 02:00:00,3034.774002696558
5043,0.004,0.1547414,0.38693799999999995,2030-07-30 03:00:00,3083.140121793118
5044,0.055,0.16146439999999998,0.37450500000000003,2030-07-30 04:00:00,3422.198044597795
5045,0.136,0.1678608,0.3652662,2030-07-30 05:00:00,4281.4971759371565
5046,0.244,0.1770116,0.36484520000000004,2030-07-30 06:00:00,4810.3551258486805
5047,0.367,0.18661200000000003,0.371955,2030-07-30 07:00:00,5090.839847352214
5048,0.458,0.19542379999999998,0.3880334,2030-07-30 08:00:00,5096.007583662571
5049,0.511,0.21087979999999998,0.4174138,2030-07-30 09:00:00,4887.978603940501
5050,0.517,0.2281358,0.44867919999999994,2030-07-30 10:00:00,4680.430981242599
5051,0.499,0.2489292,0.4777666,2030-07-30 11:00:00,4615.164067999812
5052,0.45,0.2760676,0.510712,2030-07-30 12:00:00,4512.829076938127
5053,0.388,0.3092756,0.5501691999999999,2030-07-30 13:00:00,4422.650589708309
5054,0.293,0.34570280000000003,0.5897032,2030-07-30 14:00:00,4411.903431907494
5055,0.206,0.387671,0.6232782,2030-07-30 15:00:00,4620.682145451613
5056,0.128,0.42770639999999993,0.6449448,2030-07-30 16:00:00,4625.44347800404
5057,0.064,0.45504819999999996,0.6554230000000001,2030-07-30 17:00:00,4547.742626812271
5058,0.018,0.4777266,0.6648866000000001,2030-07-30 18:00:00,4501.003911460693
5059,0.0,0.4958638000000001,0.6751128000000001,2030-07-30 19:00:00,4484.935625310593
5060,0.0,0.5127298,0.6805006,2030-07-30 20:00:00,4310.793884559203
5061,0.0,0.5266725999999999,0.6849506,2030-07-30 21:00:00,3971.484440692516
5062,0.0,0.5323022,0.6826521999999999,2030-07-30 22:00:00,3731.748567971778
5063,0.0,0.5300179999999999,0.6766880000000001,2030-07-30 23:00:00,3491.30325639078
5064,0.0,0.5275184,0.6695271999999999,2030-07-31 00:00:00,3463.121104208991
5065,0.0,0.5358464,0.6621897999999999,2030-07-31 01:00:00,3394.452104054641
5066,0.0,0.5368068,0.654697,2030-07-31 02:00:00,3354.6455304525502
5067,0.005,0.5325632,0.6487098,2030-07-31 03:00:00,3376.802855264004
5068,0.072,0.5269686,0.6533152,2030-07-31 04:00:00,3680.111457756364
5069,0.181,0.5431368000000001,0.6631838000000001,2030-07-31 05:00:00,4479.079622576028
5070,0.306,0.5640268,0.6600180000000001,2030-07-31 06:00:00,4974.824121236291
5071,0.434,0.5662025999999999,0.6433066000000001,2030-07-31 07:00:00,5286.441308808973
5072,0.517,0.550582,0.6161787999999999,2030-07-31 08:00:00,5329.154617765157
5073,0.534,0.5291241999999999,0.5857334,2030-07-31 09:00:00,5114.189309473744
5074,0.569,0.5108151999999999,0.5594442,2030-07-31 10:00:00,4882.532757739514
5075,0.539,0.4942068,0.5383546,2030-07-31 11:00:00,4812.048508740355
5076,0.493,0.47985920000000004,0.5191958,2030-07-31 12:00:00,4740.2085391135715
5077,0.371,0.4608648000000001,0.4978346,2030-07-31 13:00:00,4602.4885336383795
5078,0.293,0.43362439999999997,0.4729648,2030-07-31 14:00:00,4561.863908564224
5079,0.243,0.4086654,0.4499848,2030-07-31 15:00:00,4695.917738306521
5080,0.16,0.382282,0.42546599999999996,2030-07-31 16:00:00,4636.0236994520055
5081,0.084,0.3424582,0.39271459999999997,2030-07-31 17:00:00,4525.130810144931
5082,0.026,0.29853559999999996,0.3602416,2030-07-31 18:00:00,4487.250619397757
5083,0.0,0.2668956,0.3329866,2030-07-31 19:00:00,4431.901259930939
5084,0.0,0.25498940000000003,0.3072896,2030-07-31 20:00:00,4289.484179544191
5085,0.0,0.23517860000000002,0.2774086,2030-07-31 21:00:00,3931.4875007777628
5086,0.0,0.20500059999999998,0.24644580000000005,2030-07-31 22:00:00,3671.1473666238317
5087,0.0,0.1731538,0.2157668,2030-07-31 23:00:00,3398.605114780832
5088,0.0,0.1425924,0.187732,2030-08-01 00:00:00,3417.823836855006
5089,0.0,0.1216216,0.1671312,2030-08-01 01:00:00,3351.074280088092
5090,0.0,0.1139966,0.156775,2030-08-01 02:00:00,3323.62316843559
5091,0.004,0.10979779999999999,0.1516842,2030-08-01 03:00:00,3392.696800647055
5092,0.065,0.09994460000000001,0.14626619999999999,2030-08-01 04:00:00,3645.291815399904
5093,0.17,0.0831836,0.143167,2030-08-01 05:00:00,4591.910098849527
5094,0.308,0.0867208,0.14738060000000003,2030-08-01 06:00:00,5109.34576957
5095,0.446,0.08853819999999998,0.1543012,2030-08-01 07:00:00,5381.516458182823
5096,0.554,0.0856432,0.15724679999999996,2030-08-01 08:00:00,5414.725045862051
5097,0.62,0.08028300000000001,0.1568616,2030-08-01 09:00:00,5186.519233870662
5098,0.638,0.07560059999999999,0.15634,2030-08-01 10:00:00,4994.424696691793
5099,0.585,0.0699886,0.15335100000000002,2030-08-01 11:00:00,4913.545359564154
5100,0.497,0.0639464,0.14585540000000002,2030-08-01 12:00:00,4787.076987045479
5101,0.408,0.060547,0.1352562,2030-08-01 13:00:00,4657.623230544288
5102,0.291,0.0597226,0.13080039999999998,2030-08-01 14:00:00,4634.975142426869
5103,0.186,0.056541400000000006,0.1301042,2030-08-01 15:00:00,4783.170498630843
5104,0.097,0.05192719999999999,0.1336886,2030-08-01 16:00:00,4710.995036939211
5105,0.04,0.0514978,0.14329960000000003,2030-08-01 17:00:00,4601.835071263876
5106,0.012,0.05868640000000001,0.15070080000000002,2030-08-01 18:00:00,4578.206730734349
5107,0.0,0.0701454,0.1579006,2030-08-01 19:00:00,4602.519765841809
5108,0.0,0.08416760000000001,0.1666328,2030-08-01 20:00:00,4434.773036492033
5109,0.0,0.0985514,0.1797988,2030-08-01 21:00:00,4019.634630271102
5110,0.0,0.1107324,0.19395919999999997,2030-08-01 22:00:00,3749.692822009757
5111,0.0,0.1136652,0.1953408,2030-08-01 23:00:00,3486.491279537484
5112,0.0,0.1120104,0.18219660000000001,2030-08-02 00:00:00,3340.126801017922
5113,0.0,0.1086802,0.1675102,2030-08-02 01:00:00,3268.55022712181
5114,0.0,0.0946628,0.15157139999999997,2030-08-02 02:00:00,3238.8780777425227
5115,0.001,0.08770180000000001,0.1386232,2030-08-02 03:00:00,3299.8220517855425
5116,0.026,0.0803056,0.126661,2030-08-02 04:00:00,3584.9443193405473
5117,0.07,0.06959679999999999,0.11105659999999999,2030-08-02 05:00:00,4545.23728716562
5118,0.124,0.05920380000000001,0.0980378,2030-08-02 06:00:00,5084.937305008263
5119,0.195,0.056129399999999996,0.09375320000000001,2030-08-02 07:00:00,5329.276240227124
5120,0.323,0.0712194,0.09372100000000001,2030-08-02 08:00:00,5350.088431802285
5121,0.504,0.0866594,0.093836,2030-08-02 09:00:00,5143.24235769657
5122,0.586,0.094917,0.0942302,2030-08-02 10:00:00,4920.5981095061725
5123,0.599,0.0984142,0.091892,2030-08-02 11:00:00,4854.737884646708
5124,0.552,0.0957616,0.0897526,2030-08-02 12:00:00,4735.261468305248
5125,0.45,0.0894896,0.0848992,2030-08-02 13:00:00,4602.08472832374
5126,0.33,0.080207,0.07698,2030-08-02 14:00:00,4609.131749694987
5127,0.216,0.0642388,0.06613580000000001,2030-08-02 15:00:00,4773.312482316545
5128,0.136,0.0481094,0.056970999999999994,2030-08-02 16:00:00,4689.852545834447
5129,0.071,0.0382046,0.04914879999999999,2030-08-02 17:00:00,4567.21750713123
5130,0.017,0.033506999999999995,0.042055600000000005,2030-08-02 18:00:00,4535.342963108224
5131,0.0,0.030813199999999995,0.037701200000000004,2030-08-02 19:00:00,4547.339304790781
5132,0.0,0.0283036,0.0380216,2030-08-02 20:00:00,4364.674613104583
5133,0.0,0.0254294,0.03956719999999999,2030-08-02 21:00:00,3950.665241542457
5134,0.0,0.022381799999999997,0.0421714,2030-08-02 22:00:00,3675.848753240096
5135,0.0,0.020871999999999998,0.0463714,2030-08-02 23:00:00,3410.861960933025
5136,0.0,0.022444600000000002,0.0530972,2030-08-03 00:00:00,3234.1659132644627
5137,0.0,0.028381,0.0644402,2030-08-03 01:00:00,3159.3966207274907
5138,0.0,0.0397728,0.08072779999999999,2030-08-03 02:00:00,3134.4290262858212
5139,0.003,0.05545779999999999,0.1008254,2030-08-03 03:00:00,3193.8103065661044
5140,0.073,0.06402,0.115219,2030-08-03 04:00:00,3453.646058620787
5141,0.176,0.054851,0.12228739999999998,2030-08-03 05:00:00,4365.797641938462
5142,0.297,0.0592892,0.1391234,2030-08-03 06:00:00,4878.168162583677
5143,0.432,0.0802696,0.16502440000000002,2030-08-03 07:00:00,5169.711873298618
5144,0.532,0.09693399999999999,0.1919854,2030-08-03 08:00:00,5196.6858857855295
5145,0.594,0.1159088,0.2216176,2030-08-03 09:00:00,4972.509159065642
5146,0.624,0.1424338,0.2560994,2030-08-03 10:00:00,4720.383304096744
5147,0.619,0.1757768,0.2956356,2030-08-03 11:00:00,4571.868058559039
5148,0.586,0.21344980000000002,0.3366434,2030-08-03 12:00:00,4374.947160371892
5149,0.514,0.24916299999999997,0.3730092,2030-08-03 13:00:00,4229.61569630308
5150,0.403,0.27660019999999996,0.40201519999999996,2030-08-03 14:00:00,4244.557687884814
5151,0.273,0.2988246,0.42916619999999994,2030-08-03 15:00:00,4417.836278583282
5152,0.152,0.321212,0.4548916,2030-08-03 16:00:00,4392.8287465111025
5153,0.064,0.3423598,0.47713,2030-08-03 17:00:00,4328.046028542418
5154,0.014,0.35733899999999996,0.4931934,2030-08-03 18:00:00,4273.312002838808
5155,0.0,0.37307619999999997,0.49058159999999995,2030-08-03 19:00:00,4278.220625584512
5156,0.0,0.3698584,0.4580348000000001,2030-08-03 20:00:00,4160.711295912449
5157,0.0,0.36279859999999997,0.42571100000000006,2030-08-03 21:00:00,3840.133244303102
5158,0.0,0.36266840000000006,0.40450680000000006,2030-08-03 22:00:00,3654.592770661914
5159,0.0,0.3472308,0.38315639999999995,2030-08-03 23:00:00,3386.8346090127598
5160,0.0,0.326747,0.3603108,2030-08-04 00:00:00,3266.759981451676
5161,0.0,0.31002240000000003,0.34560040000000003,2030-08-04 01:00:00,3140.4265854444293
5162,0.0,0.29436680000000004,0.3334638,2030-08-04 02:00:00,3053.488088677259
5163,0.001,0.263408,0.32199920000000004,2030-08-04 03:00:00,2989.034924765332
5164,0.03,0.2263844,0.2993502,2030-08-04 04:00:00,3011.637298848887
5165,0.106,0.194354,0.2732854,2030-08-04 05:00:00,3567.30356939987
5166,0.246,0.1995718,0.26144560000000006,2030-08-04 06:00:00,3972.2722883327624
5167,0.361,0.21785839999999998,0.27029800000000004,2030-08-04 07:00:00,4301.697991343923
5168,0.419,0.2281306,0.2840454,2030-08-04 08:00:00,4418.330795212329
5169,0.446,0.2130776,0.2724798,2030-08-04 09:00:00,4258.450607255318
5170,0.478,0.1968614,0.27289520000000006,2030-08-04 10:00:00,4086.5868118425615
5171,0.481,0.193643,0.281513,2030-08-04 11:00:00,4010.156779742825
5172,0.412,0.1955554,0.2924628,2030-08-04 12:00:00,3890.8275395616192
5173,0.297,0.1876852,0.30425559999999996,2030-08-04 13:00:00,3847.5117446689337
5174,0.177,0.1586674,0.27646460000000006,2030-08-04 14:00:00,3945.3930647692887
5175,0.097,0.1286752,0.22966760000000003,2030-08-04 15:00:00,4191.332063431029
5176,0.046,0.1228478,0.2174392,2030-08-04 16:00:00,4199.059402420968
5177,0.015,0.1391948,0.23310020000000004,2030-08-04 17:00:00,4140.920003545994
5178,0.001,0.1618714,0.2630338,2030-08-04 18:00:00,4158.154329732399
5179,0.0,0.1763212,0.2973038,2030-08-04 19:00:00,4190.080181142473
5180,0.0,0.1919856,0.3040442,2030-08-04 20:00:00,3950.630175901069
5181,0.0,0.1939536,0.2722624,2030-08-04 21:00:00,3632.609257945329
5182,0.0,0.180596,0.24426319999999996,2030-08-04 22:00:00,3401.1147675355087
5183,0.0,0.16465,0.23955980000000002,2030-08-04 23:00:00,3145.266212426863
5184,0.0,0.1638154,0.2440292,2030-08-05 00:00:00,3095.922896756674
5185,0.0,0.175637,0.248324,2030-08-05 01:00:00,2995.203249019502
5186,0.0,0.1780912,0.2557008,2030-08-05 02:00:00,2925.91504669874
5187,0.002,0.1607152,0.240151,2030-08-05 03:00:00,2872.751527358383
5188,0.046,0.1411204,0.21024539999999997,2030-08-05 04:00:00,2861.02794241743
5189,0.1,0.12660919999999998,0.1892934,2030-08-05 05:00:00,3372.432353831668
5190,0.224,0.1263994,0.18356840000000002,2030-08-05 06:00:00,3745.777993157696
5191,0.403,0.1383918,0.1825288,2030-08-05 07:00:00,4112.693001179936
5192,0.532,0.15316999999999997,0.18765279999999998,2030-08-05 08:00:00,4243.165348717064
5193,0.601,0.1611306,0.1866,2030-08-05 09:00:00,4097.332442179009
5194,0.621,0.1480942,0.17912080000000002,2030-08-05 10:00:00,3960.764540289753
5195,0.57,0.1297558,0.16993339999999998,2030-08-05 11:00:00,3908.9307716457033
5196,0.484,0.1164584,0.15616159999999998,2030-08-05 12:00:00,3814.780309828996
5197,0.429,0.10027559999999999,0.1405432,2030-08-05 13:00:00,3767.4333503585312
5198,0.339,0.0835558,0.1248752,2030-08-05 14:00:00,3856.939239383409
5199,0.244,0.06722900000000001,0.10721119999999999,2030-08-05 15:00:00,4105.233119161881
5200,0.153,0.05435460000000001,0.08945239999999999,2030-08-05 16:00:00,4169.322680804578
5201,0.072,0.0440508,0.07456539999999999,2030-08-05 17:00:00,4116.514156933932
5202,0.014,0.035066,0.0626492,2030-08-05 18:00:00,4118.839560935275
5203,0.0,0.0280268,0.0557234,2030-08-05 19:00:00,4162.910698697415
5204,0.0,0.0215454,0.0551256,2030-08-05 20:00:00,4008.387542106402
5205,0.0,0.018615200000000002,0.06117740000000001,2030-08-05 21:00:00,3646.227730019239
5206,0.0,0.0200464,0.0691436,2030-08-05 22:00:00,3419.112968804132
5207,0.0,0.0239246,0.06914300000000001,2030-08-05 23:00:00,3192.67534582187
5208,0.0,0.0296606,0.0686956,2030-08-06 00:00:00,3059.054676847973
5209,0.0,0.0381348,0.07661639999999999,2030-08-06 01:00:00,2993.79948750862
5210,0.0,0.0494842,0.09362440000000001,2030-08-06 02:00:00,2976.009631520903
5211,0.0,0.06037659999999999,0.1137058,2030-08-06 03:00:00,3057.166121119481
5212,0.054,0.0684034,0.1299584,2030-08-06 04:00:00,3387.64033278075
5213,0.175,0.05971420000000001,0.1385006,2030-08-06 05:00:00,4261.1049215508665
5214,0.322,0.0572214,0.14626480000000003,2030-08-06 06:00:00,4807.549524418195
5215,0.454,0.0692122,0.16270559999999998,2030-08-06 07:00:00,5120.4918155469
5216,0.545,0.084962,0.1860614,2030-08-06 08:00:00,5172.085156092556
5217,0.578,0.1059456,0.21651539999999997,2030-08-06 09:00:00,4983.785032500127
5218,0.567,0.13061399999999998,0.24266519999999997,2030-08-06 10:00:00,4790.934718579407
5219,0.553,0.1516788,0.256069,2030-08-06 11:00:00,4741.776323882712
5220,0.525,0.161729,0.26233680000000004,2030-08-06 12:00:00,4638.708466010377
5221,0.443,0.1562506,0.2515194,2030-08-06 13:00:00,4530.678707445042
5222,0.313,0.1408858,0.2208564,2030-08-06 14:00:00,4506.546856794398
5223,0.215,0.13515660000000002,0.19561679999999998,2030-08-06 15:00:00,4658.1293151242935
5224,0.146,0.1435408,0.186695,2030-08-06 16:00:00,4623.252719958382
5225,0.074,0.1622226,0.1981452,2030-08-06 17:00:00,4529.820211221153
5226,0.015,0.189566,0.21663319999999997,2030-08-06 18:00:00,4494.0708044707135
5227,0.0,0.21001820000000002,0.22991759999999997,2030-08-06 19:00:00,4502.244175628301
5228,0.0,0.1976274,0.22070680000000004,2030-08-06 20:00:00,4298.060243759966
5229,0.0,0.17140539999999999,0.2062878,2030-08-06 21:00:00,3893.768234597732
5230,0.0,0.1477504,0.190597,2030-08-06 22:00:00,3629.4844302759248
5231,0.0,0.12869919999999999,0.17802980000000002,2030-08-06 23:00:00,3376.834412637249
5232,0.0,0.12071860000000001,0.1682792,2030-08-07 00:00:00,3275.9183767632276
5233,0.0,0.1153384,0.1588,2030-08-07 01:00:00,3185.697885438498
5234,0.0,0.109981,0.15029940000000003,2030-08-07 02:00:00,3160.830869183645
5235,0.0,0.1075396,0.14538199999999998,2030-08-07 03:00:00,3223.771078880899
5236,0.057,0.1007574,0.1354286,2030-08-07 04:00:00,3551.34167526882
5237,0.174,0.08078640000000001,0.11674599999999999,2030-08-07 05:00:00,4362.354509573912
5238,0.313,0.0769542,0.1022702,2030-08-07 06:00:00,4885.146612402757
5239,0.448,0.0888282,0.1011774,2030-08-07 07:00:00,5175.104962407872
5240,0.556,0.09577060000000001,0.104904,2030-08-07 08:00:00,5238.464065337903
5241,0.616,0.0952196,0.10270019999999999,2030-08-07 09:00:00,5055.057476451152
5242,0.635,0.0857014,0.0945772,2030-08-07 10:00:00,4876.079467462502
5243,0.616,0.07118519999999999,0.08731720000000001,2030-08-07 11:00:00,4827.172933036474
5244,0.557,0.053486200000000005,0.076053,2030-08-07 12:00:00,4723.931924626138
5245,0.482,0.0395188,0.0639614,2030-08-07 13:00:00,4603.479535236622
5246,0.38,0.0322016,0.047391,2030-08-07 14:00:00,4571.402217429892
5247,0.28,0.028167000000000005,0.0423082,2030-08-07 15:00:00,4687.489571322183
5248,0.171,0.0263464,0.04362699999999999,2030-08-07 16:00:00,4610.000643369805
5249,0.076,0.026416600000000002,0.045195599999999995,2030-08-07 17:00:00,4513.655622129596
5250,0.014,0.0279096,0.0465014,2030-08-07 18:00:00,4480.765493432243
5251,0.0,0.0275834,0.044974,2030-08-07 19:00:00,4494.343727041313
5252,0.0,0.024834000000000002,0.0438936,2030-08-07 20:00:00,4290.295823994653
5253,0.0,0.025358399999999996,0.0459374,2030-08-07 21:00:00,3868.464903941852
5254,0.0,0.029400199999999998,0.053049,2030-08-07 22:00:00,3582.665418674737
5255,0.0,0.0350674,0.0632228,2030-08-07 23:00:00,3308.649527458134
5256,0.0,0.044235800000000006,0.0757888,2030-08-08 00:00:00,3293.5847634812108
5257,0.0,0.059131,0.08791180000000001,2030-08-08 01:00:00,3216.549947520721
5258,0.0,0.0727922,0.0969282,2030-08-08 02:00:00,3195.081301633968
5259,0.0,0.0805392,0.1048978,2030-08-08 03:00:00,3274.037096940814
5260,0.036,0.07915259999999999,0.111208,2030-08-08 04:00:00,3628.6788999431055
5261,0.124,0.072108,0.1153082,2030-08-08 05:00:00,4492.447672160875
5262,0.235,0.0752604,0.12144680000000001,2030-08-08 06:00:00,5027.4385352645295
