hour,value,Technology
820,17491.885528716924,curtailment
821,18574.249539075812,curtailment
822,19270.07490491,curtailment
823,20967.29777351555,curtailment
824,23973.40853091151,curtailment
825,26747.5981800679,curtailment
826,29789.81894068069,curtailment
827,33036.38509600621,curtailment
828,35784.62234625241,curtailment
829,38152.56561072377,curtailment
830,40182.708775688145,curtailment
831,42346.0574013876,curtailment
832,44292.50057546817,curtailment
833,45425.33301693439,curtailment
834,46542.29498792357,curtailment
835,47709.68918943549,curtailment
836,47874.77724825279,curtailment
837,47395.008941290005,curtailment
838,47644.82204454864,curtailment
839,47643.663594996375,curtailment
840,47507.99256378805,curtailment
841,47156.84014422711,curtailment
842,46583.24097704834,curtailment
843,45917.19689911685,curtailment
844,45453.502534491156,curtailment
845,44310.86923179095,curtailment
846,42239.98258842847,curtailment
847,40387.59464336047,curtailment
848,37710.6026290722,curtailment
849,35894.656161501895,curtailment
850,34464.113098538,curtailment
851,33681.11240466537,curtailment
852,33586.009804907815,curtailment
853,33328.46316699524,curtailment
854,32596.96771531181,curtailment
855,31046.68239944445,curtailment
856,28625.79884477143,curtailment
857,25477.16666602804,curtailment
858,22101.42182515333,curtailment
859,18524.09979537296,curtailment
860,15110.01830874393,curtailment
861,12480.725447124845,curtailment
862,11552.604906110859,curtailment
863,12055.432537113218,curtailment
864,13431.567186051594,curtailment
865,15044.340557185877,curtailment
866,17215.110141200894,curtailment
867,18339.41791721991,curtailment
868,19064.95675384639,curtailment
869,19216.474143638767,curtailment
870,18578.72802739891,curtailment
871,17908.506513175358,curtailment
872,17509.11821419018,curtailment
873,18386.810406492867,curtailment
874,19835.583729617236,curtailment
875,20227.85400806675,curtailment
876,20036.75819062489,curtailment
877,19867.171318871857,curtailment
878,19165.15441808399,curtailment
879,18246.01785696671,curtailment
880,17391.00426018101,curtailment
881,16731.815429733866,curtailment
882,16140.681288715587,curtailment
883,15554.463943742385,curtailment
884,14446.930321975,curtailment
885,13195.972267969508,curtailment
886,11589.618593855757,curtailment
887,10151.499499613314,curtailment
888,8736.073025273234,curtailment
889,7110.865497096627,curtailment
890,6084.759886924724,curtailment
891,6103.019777505682,curtailment
892,6911.4661328157135,curtailment
893,8973.57907434385,curtailment
894,11867.482275825156,curtailment
895,16199.012657353995,curtailment
896,20974.90810825983,curtailment
897,24883.688528793784,curtailment
898,27050.926434664998,curtailment
899,29406.160064176816,curtailment
900,31072.290248422854,curtailment
901,32909.93825337939,curtailment
902,34556.197835752224,curtailment
903,36921.3207983026,curtailment
904,39289.008249347666,curtailment
905,39932.5094393467,curtailment
906,40031.8045205782,curtailment
907,40446.594237022015,curtailment
908,41093.22562152034,curtailment
909,42898.39253635671,curtailment
910,45805.48370127328,curtailment
911,47496.95294785256,curtailment
