Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
8033.563359999999,30007.27814864062,0.0,0.0,0.0
9340.798799999997,33168.456495226565,0.0,0.0,0.0
10711.822639999999,35923.90391052375,0.0,0.0,0.0
11290.324959999996,37428.58661705808,0.0,0.0,0.0
11606.99216,38139.46174319083,0.0,0.0,0.0
11848.989519999997,38508.43524829653,0.0,0.0,0.0
11795.007199999998,39154.05204975876,0.0,0.0,0.0
11456.16352,39112.183912321874,0.0,0.0,0.0
11232.169039999995,38365.90098472554,0.0,0.0,0.0
10855.183919999998,36552.898495771995,0.0,0.0,0.0
9668.832479999997,34531.438529928375,0.0,0.0,0.0
9032.065199999997,34821.92540337057,0.0,0.0,0.0
9472.902639999997,35622.27270943481,0.0,0.0,0.0
10288.973039999997,35088.90300504504,0.0,0.0,0.0
10518.396959999998,33437.63716078134,0.0,0.0,0.0
10161.28344,33582.63250472313,0.0,0.0,0.0
10064.993599999998,34941.42673331012,0.0,0.0,0.0
10291.4396,36050.01443210423,0.0,0.0,0.0
10369.707759999998,36896.61615594362,0.0,0.0,0.0
10528.511359999999,37488.724306763586,0.0,0.0,0.0
11367.156799999997,37916.06908098608,0.0,0.0,0.0
11966.967039999996,38017.37032463523,0.0,0.0,0.0
12493.998719999998,37730.51552948219,0.0,0.0,0.0
12968.1084,37426.27439235487,0.0,0.0,0.0
13340.765759999997,37370.314585053,0.0,0.0,0.0
13542.072399999995,37115.2255893632,0.0,0.0,0.0
13664.268639999998,37035.87559482768,0.0,0.0,0.0
13669.525119999998,36950.432441632234,0.0,0.0,0.0
13576.002639999997,36816.00585008919,0.0,0.0,0.0
13505.927519999997,36529.90525698526,0.0,0.0,0.0
13631.413759999998,36757.634580972386,0.0,0.0,0.0
13952.713279999996,37431.36525618638,0.0,0.0,0.0
14153.501039999997,37931.77831577219,0.0,0.0,0.0
14271.6064,38319.825193751494,0.0,0.0,0.0
14242.184399999996,38625.23732879717,0.0,0.0,0.0
14138.961119999996,39054.27905763017,0.0,0.0,0.0
13854.178719999998,39337.05520749131,0.0,0.0,0.0
13643.833039999998,39015.54681292381,0.0,0.0,0.0
13516.489359999998,38439.733395849136,0.0,0.0,0.0
13400.782879999995,37882.34831042185,0.0,0.0,0.0
13260.211519999997,37119.9591995925,0.0,0.0,0.0
12943.815039999998,36072.06491832958,0.0,0.0,0.0
12648.169999999996,35267.98629686445,0.0,0.0,0.0
12440.847359999998,34680.16518927102,0.0,0.0,0.0
12176.481759999997,34193.87357068372,0.0,0.0,0.0
12066.110719999997,33532.636847835936,0.0,0.0,0.0
11292.979519999997,32004.722733446742,0.0,0.0,0.0
10133.230079999998,30165.05523257262,0.0,0.0,0.0
9210.804319999997,28519.455827388432,0.0,0.0,0.0
8375.43008,26675.015021440333,0.0,0.0,0.0
7652.91224,24502.416934439123,0.0,0.0,0.0
6835.864239999998,22135.5324301022,0.0,0.0,0.0
5982.5247199999985,19935.60444253186,0.0,0.0,0.0
4845.68496,17028.80058443129,0.0,0.0,0.0
4170.746159999999,14703.893378354152,0.0,0.0,0.0
3466.7763999999997,12944.26060808646,0.0,0.0,0.0
2860.13424,11280.441269189516,0.0,0.0,0.0
2422.0904799999994,10277.431933559927,0.0,0.0,0.0
2101.253439999999,9506.657286789801,0.0,0.0,0.0
1814.8617599999998,8792.090540100866,0.0,0.0,0.0
1629.6967999999997,8121.803392663742,0.0,0.0,0.0
1455.5711999999996,7603.914677703107,0.0,0.0,0.0
1308.0927199999996,7036.5860336809465,0.0,0.0,0.0
1170.2473599999998,6344.20870517378,0.0,0.0,936.7662155555404
1010.84592,5557.704976195199,0.0,0.0,2453.3080024647807
998.2386399999997,5029.2673562581695,0.0,0.0,2932.2646898417483
1059.91016,4993.125200167829,0.0,0.0,2557.6646440948093
1120.8296799999998,5405.961508656099,0.0,0.0,1749.236706421929
1219.6499999999996,6187.731627405383,0.0,0.0,601.6950527417401
1398.1559999999997,6811.347561198115,0.0,0.0,0.0
1626.1736799999999,7427.421474499725,0.0,0.0,0.0
1922.6835199999998,8243.964277197541,0.0,0.0,0.0
2317.8444799999997,9155.367834993538,0.0,0.0,0.0
2614.9483999999993,10128.784663906652,0.0,0.0,0.0
2892.2295999999997,11633.695615797935,0.0,0.0,0.0
3312.5148799999997,12889.243553345974,0.0,0.0,0.0
3797.35184,14022.65045378256,0.0,0.0,0.0
4315.633999999999,15414.520411707597,0.0,0.0,0.0
4991.794799999999,17775.609468719766,0.0,0.0,0.0
5676.919439999999,20693.121011175484,0.0,0.0,0.0
6251.861039999999,23063.121560820593,0.0,0.0,0.0
6895.328639999999,25198.10878247792,0.0,0.0,0.0
7484.88912,27047.97785843739,0.0,0.0,0.0
7963.097199999998,29120.485394552496,0.0,0.0,0.0
8411.92088,30578.417497753027,0.0,0.0,0.0
8987.136959999998,31802.10039872609,0.0,0.0,0.0
9299.544079999998,32372.505393211737,0.0,0.0,0.0
9280.435759999998,33044.459724125845,0.0,0.0,0.0
9491.548479999996,33673.98026606623,0.0,0.0,0.0
