Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
362.89264000000003,217.03126089897466,0.0,1409.5200000000002,6709.408869616108
377.71832,214.2315492193147,0.0,1409.5200000000002,6083.052946407131
422.92479999999995,232.32585645387917,0.0,1409.5200000000002,5604.748362601777
477.9523999999999,263.835166089529,0.0,1409.5200000000002,5091.0268234447085
514.58984,290.6339574313835,0.0,1409.5200000000002,4889.175816784357
524.47864,299.22715876711163,0.0,1409.5200000000002,4879.780598534813
510.0816,299.93963992650157,0.0,1409.5200000000002,4975.218245484797
471.74088,298.8376690666451,0.0,1409.5200000000002,5277.373433934283
415.386,285.7836571196507,0.0,1409.5200000000002,6487.9899667152185
363.1972,267.1505784178903,0.0,1409.5200000000002,7661.124885630062
320.10384000000005,243.68077047409977,0.0,1409.5200000000002,8362.250964005321
286.93312,231.59166158296492,1594.5386159717189,1409.5200000000002,6721.733249123601
253.41271999999998,215.02952811783143,4506.304784267902,1409.5200000000002,3707.743901132125
223.89672000000002,193.30088841689295,6343.4905809309685,1409.5200000000002,1392.845388602445
225.46087999999997,186.51942488647074,6690.129410490039,1409.5200000000002,788.8376878725159
271.27648,206.16897670896083,5303.574092253761,1409.5200000000002,2021.3490503678013
358.046,256.8759215460019,2807.7745194284616,1409.5200000000002,4264.122809230425
488.17208,326.6325769246752,450.63047842679015,1409.5200000000002,6361.634522268863
658.20304,412.0271759217306,0.0,1409.5200000000002,6811.891438821078
840.86384,510.92906059384933,0.0,1409.5200000000002,6949.4678117994445
1000.4871199999998,608.3924118774854,0.0,1409.5200000000002,6744.04464071912
1149.11616,694.9717652595837,0.0,1409.5200000000002,6375.5877341728465
1283.84072,775.8987681105214,0.0,1409.5200000000002,5902.057135744868
1392.41072,845.972986520237,0.0,1409.5200000000002,5268.6491633612195
1434.7784,867.2307101024929,0.0,1409.5200000000002,4603.9785509175335
1425.98376,848.4402069921816,0.0,1409.5200000000002,4169.320024432888
1392.4596,815.3620816989035,0.0,1409.5200000000002,3805.017131389687
1356.3936800000001,768.974808348221,0.0,1409.5200000000002,3559.8514283081868
1359.38288,737.3297880155446,0.0,1409.5200000000002,3455.749377593532
1441.42984,744.3609592284957,0.0,1409.5200000000002,3260.6654694372137
