hour,Technology,value
7173,demand,4752.098321538454
7174,demand,4366.580768516028
7175,demand,4077.511346788737
7176,demand,3778.127098507111
7177,demand,3794.448297606198
7178,demand,3715.05887813959
7179,demand,3697.271906927871
7180,demand,3795.8490028902497
7181,demand,4009.324664720747
7182,demand,4673.976885190065
7183,demand,5120.994336703062
7184,demand,5503.488030345019
7185,demand,5453.396782092842
7186,demand,5190.4143959464345
7187,demand,4969.836132626658
7188,demand,4859.196005572586
7189,demand,4752.376697810013
7190,demand,4684.805861520879
7191,demand,4786.397116160867
7192,demand,5076.115858047612
7193,demand,5500.786147058702
7194,demand,5440.39251128271
7195,demand,5304.768776732504
7196,demand,5151.9209506400675
7197,demand,4841.959747849423
7198,demand,4514.340551748532
7199,demand,4277.912307336797
7200,demand,4014.007094153162
7201,demand,3981.2642544929313
7202,demand,3859.072754123332
7203,demand,3787.5039645481784
7204,demand,3797.710242719202
7205,demand,3963.4385274583265
7206,demand,4625.956278258222
7207,demand,5084.644194449288
7208,demand,5474.780082499499
7209,demand,5378.853936849015
7210,demand,5136.971509512808
7211,demand,4921.953763684759
7212,demand,4775.62754608793
7213,demand,4704.447578246072
7214,demand,4686.150333339861
7215,demand,4799.351181060443
7216,demand,5194.795157203943
7217,demand,5727.292028218024
7218,demand,5724.614405250949
7219,demand,5639.436105289453
7220,demand,5501.352469442175
7221,demand,5172.436905033078
7222,demand,4788.3083695836285
7223,demand,4524.871735008571
7224,demand,4258.293578516579
7225,demand,4313.206986754232
7226,demand,4283.578540823661
7227,demand,4315.590060527884
7228,demand,4513.100407216105
7229,demand,5082.622952473213
7230,demand,6274.940251682339
7231,demand,6999.014208102562
7232,demand,7317.60847007349
7233,demand,7019.707820913452
7234,demand,6592.986852169914
7235,demand,6196.123499094063
7236,demand,6017.267963731778
7237,demand,5906.465470244307
7238,demand,5786.009259921189
7239,demand,5765.849078900122
7240,demand,6075.456246840181
7241,demand,6547.747022705897
7242,demand,6520.853072848803
7243,demand,6460.95830489286
7244,demand,6285.8505315863
7245,demand,5895.810852355373
7246,demand,5420.277562281889
7247,demand,5088.0901911685905
7248,demand,4768.48955521943
7249,demand,4697.427100216148
7250,demand,4656.556072064064
7251,demand,4717.547836032875
7252,demand,4922.674403870145
7253,demand,5453.001719202597
7254,demand,6638.299099202205
7255,demand,7325.909506220993
7256,demand,7586.403004741258
7257,demand,7284.937207374766
7258,demand,6817.997605120365
7259,demand,6402.317108702042
7260,demand,6173.739575514566
7261,demand,6040.797418916314
7262,demand,5901.168870947208
7263,demand,5871.828799408469
7264,demand,6202.655504512695
7265,demand,6611.388677334129
7266,demand,6510.071030161514
7267,demand,6375.952573336711
7268,demand,6159.04347098028
7269,demand,5717.4997940294725
7270,demand,5221.061743393483
7271,demand,4884.434004921385
7272,demand,4554.9183163739
7273,demand,4348.550837833158
7274,demand,4278.030606920578
7275,demand,4284.327491097261
7276,demand,4468.750099067725
7277,demand,4987.229386216695
7278,demand,6119.022363370835
7279,demand,6766.277135970706
7280,demand,7077.01909735725
7281,demand,6887.3001133166
7282,demand,6542.567409746969
7283,demand,6173.223848647904
7284,demand,5979.598822735865
7285,demand,5858.392064897056
7286,demand,5729.2678058554275
7287,demand,5710.214003665794
7288,demand,6012.085139950206
7289,demand,6463.421661418077
7290,demand,6381.619722597241
7291,demand,6253.853843019648
7292,demand,6061.374688208543
7293,demand,5645.082434285113
7294,demand,5156.660542465624
7295,demand,4801.355216467875
7296,demand,4487.315610513166
7297,demand,4737.645641868648
7298,demand,4656.813739484335
7299,demand,4675.545483144475
7300,demand,4785.101938760282
7301,demand,5152.916522128292
7302,demand,6286.419533550397
7303,demand,7224.063303919618
7304,demand,7595.51438116749
7305,demand,7363.319512563472
7306,demand,7093.003280338234
7307,demand,6794.438854962532
7308,demand,6581.263602120711
7309,demand,6498.175406904736
7310,demand,6411.100207992372
7311,demand,6357.5868022371
7312,demand,6603.908082618098
7313,demand,7096.328554150179
7314,demand,7007.495205645224
7315,demand,6840.494265482474
7316,demand,6581.9872284737885
7317,demand,6152.8632823245225
7318,demand,5622.811571123522
7319,demand,5208.978984251232
7320,demand,4811.583323679999
7321,demand,4481.863661106294
7322,demand,4357.742055755337
7323,demand,4308.501161342405
7324,demand,4366.2112243574265
7325,demand,4662.912155428089
7326,demand,5727.526308684404
7327,demand,6599.344097804193
7328,demand,6950.028703068754
7329,demand,6913.359702684258
7330,demand,6755.019600009786
7331,demand,6448.636112085333
7332,demand,6177.46074105423
7333,demand,6043.208890311884
7334,demand,5970.346112119674
7335,demand,5919.821693365506
7336,demand,6071.880544766136
7337,demand,6397.504382611818
7338,demand,6274.609056884635
7339,demand,6061.840517784583
7340,demand,5798.624645190021
7341,demand,5442.008021201077
7342,demand,5015.466560187508
7343,demand,4672.4488396258785
7344,demand,4285.6655102141885
7345,demand,4075.616755948532
7346,demand,3933.2179808551637
7347,demand,3840.1362772119987
7348,demand,3776.914734166448
7349,demand,3745.8111346201977
7350,demand,4377.445189954393
7351,demand,5095.142154888971
7352,demand,5535.775909425157
7353,demand,5570.936913059771
7354,demand,5435.3951259176265
7355,demand,5255.4071195478955
7356,demand,5036.931941995489
7357,demand,4938.605912291319
7358,demand,4922.999882760679
7359,demand,4921.395843602097
7360,demand,5200.376839313497
7361,demand,5825.684632724018
7362,demand,5798.1922060328525
7363,demand,5656.8926010969335
7364,demand,5477.14596298228
7365,demand,5166.826169351401
7366,demand,4786.063231564579
7367,demand,4472.28173445881
7368,demand,4116.490320938626
7369,demand,4040.742797304893
7370,demand,3907.585832242299
7371,demand,3833.080147791359
7372,demand,3787.406197493903
7373,demand,3770.616970178483
7374,demand,4403.390938163342
7375,demand,5118.299108467467
7376,demand,5583.332687794292
7377,demand,5713.252097821369
7378,demand,5703.079586468584
7379,demand,5601.0106151751515
7380,demand,5439.747766581979
7381,demand,5419.893587514353
7382,demand,5442.594394576467
7383,demand,5520.310791760636
7384,demand,5781.7895415168805
7385,demand,6195.86132431367
7386,demand,6155.170107625281
7387,demand,6027.3897389771355
7388,demand,5825.036181613579
7389,demand,5482.797669632916
7390,demand,5060.96610220786
7391,demand,4777.554559000268
7392,demand,4433.691175957036
7393,demand,4487.142388543448
7394,demand,4395.611272884277
7395,demand,4380.273623789466
7396,demand,4471.034449638813
7397,demand,4800.790602996367
7398,demand,5929.796356416084
7399,demand,6880.507486507809
7400,demand,7309.665601558871
7401,demand,7299.433858417188
7402,demand,7142.586070733379
7403,demand,6936.048389047117
7404,demand,6744.079324863576
7405,demand,6679.3791870004125
7406,demand,6615.137473100582
7407,demand,6574.764907918414
7408,demand,6812.12199310188
7409,demand,7182.92269714726
7410,demand,7071.935806129406
7411,demand,6909.547101076238
7412,demand,6662.652042643867
7413,demand,6255.420102965366
7414,demand,5736.730022964148
7415,demand,5333.0789228342255
7416,demand,4941.470381610559
7417,demand,4886.418816494642
7418,demand,4780.665151124344
7419,demand,4757.9191033623365
7420,demand,4843.05260157705
7421,demand,5175.2086043857
7422,demand,6325.516233616783
7423,demand,7290.5903860325725
7424,demand,7707.744361973304
7425,demand,7668.67759330051
7426,demand,7507.03197456926
7427,demand,7206.287164849255
7428,demand,6963.151300756708
7429,demand,6847.799411428651
7430,demand,6771.835020721074
7431,demand,6671.265130542173
7432,demand,6933.025424225634
7433,demand,7324.61398874893
7434,demand,7214.540411004375
7435,demand,7063.412393435739
7436,demand,6816.361862983698
7437,demand,6401.395108760133
7438,demand,5883.536675973526
7439,demand,5468.765062680789
7440,demand,5083.3273272500755
7441,demand,4882.424508405996
7442,demand,4761.033626582263
7443,demand,4718.714192740417
7444,demand,4803.545504434154
7445,demand,5121.737806495603
7446,demand,6277.793614253472
7447,demand,7247.007914041678
7448,demand,7653.52110418978
7449,demand,7471.545830704204
7450,demand,7189.984611983902
7451,demand,6897.120494839879
7452,demand,6645.306508974261
7453,demand,6560.846672360952
7454,demand,6457.24484221618
7455,demand,6361.178144975972
7456,demand,6609.60165623192
7457,demand,7170.400307585558
7458,demand,7087.783311076648
7459,demand,6926.331446086058
7460,demand,6664.035725966534
7461,demand,6224.733197196065
7462,demand,5681.970985145124
7463,demand,5249.044317643329
7464,demand,4841.282914579496
7465,demand,4584.219038360895
7466,demand,4450.346193106304
7467,demand,4399.366090537015
7468,demand,4455.314148216313
7469,demand,4751.1304616049765
7470,demand,5839.403940753116
7471,demand,6761.458067492845
7472,demand,7163.004662422227
7473,demand,7034.74339374238
7474,demand,6836.313062611153
7475,demand,6573.637493619206
7476,demand,6349.50972963509
7477,demand,6277.904155329423
7478,demand,6184.356284764757
7479,demand,6136.005629471107
7480,demand,6393.862811334731
7481,demand,6943.490383236436
7482,demand,6895.214317586605
7483,demand,6770.734070275928
7484,demand,6539.551338074278
7485,demand,6133.764066236853
7486,demand,5642.350751471535
7487,demand,5254.4269804102805
7488,demand,4862.791194091781
7489,demand,4803.901008207571
7490,demand,4688.787139651684
7491,demand,4640.024630499043
7492,demand,4698.916450525601
7493,demand,5001.221040612321
7494,demand,6100.9769546854495
7495,demand,7048.9301191118375
7496,demand,7455.429775029756
7497,demand,7340.82640199304
7498,demand,7074.282477670887
7499,demand,6726.8946273616675
7500,demand,6397.3203333872
7501,demand,6204.780313794397
7502,demand,6078.043034567455
7503,demand,6060.921534013227
7504,demand,6321.024831550079
7505,demand,6825.541542414003
7506,demand,6742.477344883278
7507,demand,6543.877697992426
7508,demand,6316.176315859058
7509,demand,5986.501408876538
7510,demand,5552.296165024285
7511,demand,5194.528356958832
7512,demand,4800.464921794703
7513,demand,4675.290771364778
7514,demand,4549.121271786468
7515,demand,4488.365351206126
7516,demand,4430.135073312265
7517,demand,4417.309100229605
7518,demand,5124.5517798689725
7519,demand,5933.152019450283
7520,demand,6442.078110341385
7521,demand,6364.986218793554
7522,demand,6131.251914142787
7523,demand,5848.383185657931
7524,demand,5586.659024677392
7525,demand,5489.442398726433
7526,demand,5475.388508466251
7527,demand,5551.558680406815
7528,demand,5885.055519502164
7529,demand,6476.343358838391
7530,demand,6430.474517670396
7531,demand,6283.826900167289
7532,demand,6089.349160675292
7533,demand,5774.840745442856
7534,demand,5381.850905963441
7535,demand,5080.641611169773
7536,demand,4703.011847013212
7537,demand,4495.58054269823
7538,demand,4334.100971630468
7539,demand,4236.689503685131
7540,demand,4160.096044774495
7541,demand,4109.163298938956
7542,demand,4780.621951954068
7543,demand,5525.80947630568
7544,demand,5989.123392362023
7545,demand,5976.347511243406
7546,demand,5864.640180059706
7547,demand,5689.7946965757965
7548,demand,5491.127896324001
7549,demand,5437.902255638869
7550,demand,5461.97924715013
7551,demand,5546.329590071931
7552,demand,5937.207659115909
7553,demand,6590.849677241153
7554,demand,6588.694108399993
7555,demand,6471.908509648425
7556,demand,6274.557938899221
7557,demand,5940.126972606198
7558,demand,5517.243767281718
7559,demand,5190.80670851939
7560,demand,4827.633558320185
7561,demand,4643.984615762423
7562,demand,4549.642918345465
7563,demand,4534.633008911885
7564,demand,4632.702683448849
7565,demand,4930.498121931494
7566,demand,6027.874653265145
7567,demand,6957.917010341296
7568,demand,7344.828906912398
7569,demand,7303.012629449586
7570,demand,7090.49014847469
7571,demand,6854.358696476823
7572,demand,6687.734219679015
7573,demand,6603.845635236315
7574,demand,6504.018190784758
7575,demand,6417.124972007676
7576,demand,6670.141635542786
7577,demand,7137.626648624315
7578,demand,7012.3387715164445
7579,demand,6850.675761362914
7580,demand,6592.014334379274
7581,demand,6169.0177201382085
7582,demand,5650.9240941488715
7583,demand,5248.60822295601
7584,demand,4868.293873669828
7585,demand,4768.692519107099
7586,demand,4657.374967812345
7587,demand,4652.346068194288
7588,demand,4737.159942447133
7589,demand,5035.136933177541
7590,demand,6175.230973644073
7591,demand,7131.191010818732
7592,demand,7542.722911611432
7593,demand,7384.944176164592
7594,demand,7058.217402408054
7595,demand,6781.183982122683
7596,demand,6590.0439206746705
7597,demand,6550.570993216379
7598,demand,6527.592064463986
7599,demand,6486.252027784647
7600,demand,6776.394182237234
7601,demand,7216.38308736939
7602,demand,7088.359838131247
7603,demand,6900.923631845124
7604,demand,6613.807476602826
7605,demand,6183.825677942407
7606,demand,5661.097414669237
7607,demand,5240.410568228544
7608,demand,4849.579384715004
7609,demand,4682.999213702531
7610,demand,4584.878560454554
7611,demand,4564.841091204151
7612,demand,4652.557384794158
7613,demand,4946.042279981828
7614,demand,6091.556892899434
7615,demand,7037.2243490753135
7616,demand,7458.321799588117
7617,demand,7317.506620481966
7618,demand,7025.784023763884
7619,demand,6742.046985766443
7620,demand,6517.685341549464
7621,demand,6453.174545065226
7622,demand,6349.817326279133
7623,demand,6307.088110540315
7624,demand,6624.771126446025
7625,demand,7170.277026303591
7626,demand,7091.603777897036
7627,demand,6934.155067623524
7628,demand,6688.358316924994
7629,demand,6280.955945854324
7630,demand,5756.8251732416775
7631,demand,5326.499503193603
7632,demand,4926.875370182874
7633,demand,4678.673788081792
7634,demand,4559.566178724201
7635,demand,4538.639612551834
7636,demand,4592.348628686818
7637,demand,4892.268395796073
7638,demand,6006.977376316869
7639,demand,6950.9507728586
7640,demand,7314.378106550796
7641,demand,7240.499148946672
7642,demand,7064.999688958318
7643,demand,6853.375664502103
7644,demand,6674.583026494394
7645,demand,6604.905293167156
7646,demand,6539.864115987198
7647,demand,6488.224303188743
7648,demand,6665.613947855034
7649,demand,6998.034076570015
7650,demand,6871.231138330644
7651,demand,6694.574803980329
7652,demand,6440.73656722083
7653,demand,6005.856230898526
7654,demand,5466.966134660854
7655,demand,5021.199589124792
7656,demand,4627.038143007757
7657,demand,4385.840652807825
7658,demand,4245.524421412437
7659,demand,4187.701114925179
7660,demand,4229.640266407452
7661,demand,4496.509206200938
7662,demand,5548.335528788752
7663,demand,6444.103233072408
7664,demand,6804.865457100275
7665,demand,6797.393093667689
7666,demand,6692.650702520683
7667,demand,6459.08006875488
7668,demand,6219.8909922751645
7669,demand,6082.649071353633
7670,demand,5991.9692725885525
7671,demand,5972.856911427323
7672,demand,6167.716452532951
7673,demand,6494.424857693759
7674,demand,6408.95627169786
7675,demand,6229.342296097488
7676,demand,5998.947262959989
7677,demand,5653.119894030514
7678,demand,5230.870789638082
7679,demand,4893.617952683391
7680,demand,4521.086297690034
7681,demand,4460.219881817822
7682,demand,4302.685082726377
7683,demand,4206.926948573571
7684,demand,4130.837620834331
7685,demand,4080.745944904954
7686,demand,4751.816860594321
7687,demand,5529.5356293855775
7688,demand,6030.1863148790035
7689,demand,6060.1421082481265
7690,demand,5896.113923328772
7691,demand,5679.933895134321
7692,demand,5442.427513835763
7693,demand,5360.205406641639
7694,demand,5365.971169348724
7695,demand,5467.9825332048185
7696,demand,5831.583138850396
7697,demand,6326.940836670625
7698,demand,6280.621117354465
7699,demand,6145.784811942773
7700,demand,5959.445787552595
7701,demand,5647.003310652553
7702,demand,5259.276542938653
7703,demand,4914.481191341997
7704,demand,4531.247297475359
7705,demand,4244.0534820277235
7706,demand,4080.616189044208
7707,demand,3984.64834344925
7708,demand,3904.051974236055
7709,demand,3830.27020915122
7710,demand,4423.545734804883
7711,demand,5120.97873106818
7712,demand,5559.923889116488
7713,demand,5646.926129008241
7714,demand,5614.8508209014235
7715,demand,5467.954899510233
7716,demand,5291.600661520679
7717,demand,5260.347411327826
7718,demand,5299.477838965706
7719,demand,5354.975110330338
7720,demand,5654.833966876935
7721,demand,6088.620419907227
7722,demand,6068.993875714149
7723,demand,5952.2057341002765
7724,demand,5753.815457074228
7725,demand,5428.511087722496
7726,demand,5018.638586411974
7727,demand,4708.17766112882
7728,demand,4381.5218336839735
7729,demand,4289.826432049377
7730,demand,4194.254910608832
7731,demand,4180.917997990925
7732,demand,4276.450276074054
7733,demand,4585.703695566872
7734,demand,5701.406615282371
7735,demand,6656.097134093119
7736,demand,7072.660000699512
7737,demand,7054.404156334433
7738,demand,6874.653049600286
7739,demand,6633.457899295177
7740,demand,6447.300681864573
7741,demand,6370.110742023161
7742,demand,6307.017400050852
7743,demand,6259.296872670118
7744,demand,6518.39338082338
7745,demand,6871.78323742843
7746,demand,6754.14032188345
7747,demand,6582.339585816744
7748,demand,6320.388689894135
7749,demand,5910.4211653755665
7750,demand,5392.565061755765
7751,demand,5003.802529624292
7752,demand,4630.488765512505
7753,demand,4502.401899503412
7754,demand,4389.275180199357
7755,demand,4367.868527303328
7756,demand,4449.82409063331
7757,demand,4767.4135349426815
7758,demand,5909.411356616115
7759,demand,6890.73920696629
7760,demand,7300.603853097391
7761,demand,7236.151739435786
7762,demand,6962.618757848204
7763,demand,6674.915481620092
7764,demand,6433.365388954198
7765,demand,6372.896658934323
7766,demand,6315.705743038197
7767,demand,6311.81199864818
7768,demand,6580.873261214689
7769,demand,6941.898472376377
7770,demand,6835.208801917327
7771,demand,6668.388455173866
7772,demand,6412.58184295801
7773,demand,6003.214079679892
7774,demand,5485.657285808761
7775,demand,5070.440380180096
7776,demand,4680.331857850684
7777,demand,4474.889445354351
7778,demand,4363.840848727352
7779,demand,4330.316415073221
7780,demand,4403.253190042713
7781,demand,4699.756177781911
7782,demand,5803.775076725921
7783,demand,6747.800473911747
7784,demand,7153.407938006294
7785,demand,7137.964777732132
7786,demand,6944.759510971
7787,demand,6706.326592817919
7788,demand,6545.402745006292
7789,demand,6509.765714760912
7790,demand,6422.632990958947
7791,demand,6394.010286220197
7792,demand,6556.6677312940155
7793,demand,6850.053364408432
7794,demand,6719.533884369442
7795,demand,6538.4114534588
7796,demand,6283.306600615035
7797,demand,5873.514458091642
7798,demand,5365.328931308618
7799,demand,4968.3236706870575
7800,demand,4591.3549634568535
7801,demand,4360.016951992481
7802,demand,4233.438232139304
7803,demand,4191.842526377359
7804,demand,4249.9782855499325
7805,demand,4526.678488840547
7806,demand,5579.387662733077
7807,demand,6474.5827138538025
7808,demand,6837.689306838891
7809,demand,6851.976549682709
7810,demand,6729.797389624303
7811,demand,6496.1446906492665
7812,demand,6278.053312796913
7813,demand,6189.042052783367
7814,demand,6096.165491217727
7815,demand,6063.849600592931
7816,demand,6340.02046803301
7817,demand,6733.082841625416
7818,demand,6645.1707081268905
7819,demand,6483.212340235104
7820,demand,6232.132495623842
7821,demand,5824.985801593482
7822,demand,5313.389792994917
7823,demand,4895.9406340309415
7824,demand,4517.841409948696
7825,demand,4384.7039666849705
7826,demand,4255.966326038325
7827,demand,4213.26135292061
7828,demand,4278.053317253642
7829,demand,4567.665145951792
7830,demand,5638.746038816313
7831,demand,6569.578604603257
7832,demand,6974.500642024301
7833,demand,6971.702305139571
7834,demand,6809.961290847949
7835,demand,6556.6365444028725
7836,demand,6284.54931805067
7837,demand,6161.123047011501
7838,demand,6076.780454456677
7839,demand,6081.424006237438
7840,demand,6315.658336875483
7841,demand,6683.787208815602
7842,demand,6602.964257686428
7843,demand,6415.959786560926
7844,demand,6180.021758095877
7845,demand,5825.208770853702
7846,demand,5386.700355445022
7847,demand,4985.0929175696565
7848,demand,4602.026936845973
7849,demand,4477.732542187584
7850,demand,4339.609408205971
7851,demand,4263.134787204869
7852,demand,4197.549398293647
7853,demand,4132.535721368406
7854,demand,4763.733596445052
7855,demand,5503.423971567094
7856,demand,5986.703444453542
7857,demand,6094.082123025559
7858,demand,6006.768859692196
7859,demand,5848.150799100094
7860,demand,5613.146820250163
7861,demand,5567.833274765371
7862,demand,5570.824122232731
7863,demand,5636.7485574124385
7864,demand,5903.955131306724
7865,demand,6310.391856360926
7866,demand,6261.879062074902
7867,demand,6103.149355093681
7868,demand,5907.0238710751455
7869,demand,5594.265820587774
7870,demand,5213.0335848374525
7871,demand,4886.497809595958
7872,demand,4512.6812780000855
7873,demand,4346.723867971113
7874,demand,4194.304383704451
7875,demand,4097.042847464286
7876,demand,4017.2027758465233
7877,demand,3941.303063013352
7878,demand,4563.733510265845
7879,demand,5299.658613563866
7880,demand,5779.55680169353
7881,demand,5898.3134013684175
7882,demand,5890.826887366638
7883,demand,5774.735578514261
7884,demand,5611.793313859342
7885,demand,5579.505202650715
7886,demand,5591.447973123237
7887,demand,5682.228294024246
7888,demand,5963.261855501268
7889,demand,6392.316349449462
7890,demand,6384.826452314757
7891,demand,6273.903641753181
7892,demand,6079.790276670199
7893,demand,5750.189514324415
7894,demand,5326.422104605163
7895,demand,4986.306358080525
7896,demand,4636.335894458396
7897,demand,4432.4962071466425
7898,demand,4316.536247230002
7899,demand,4278.913187789579
7900,demand,4342.998132757923
7901,demand,4630.040096472707
7902,demand,5718.668555968391
7903,demand,6664.949978348512
7904,demand,7082.841705488259
7905,demand,7098.576611152503
7906,demand,7000.852914202428
7907,demand,6816.30618575651
7908,demand,6654.613163443701
7909,demand,6608.558619271014
7910,demand,6498.413484577324
7911,demand,6453.305836128225
7912,demand,6653.584049094651
7913,demand,6975.68524929958
7914,demand,6865.584448410898
7915,demand,6686.54889465568
7916,demand,6422.610676806627
7917,demand,6008.501929175932
7918,demand,5487.511460418123
7919,demand,5072.697301319151
7920,demand,4682.265079003881
7921,demand,4400.599200152588
7922,demand,4261.968432675495
7923,demand,4214.753990861971
7924,demand,4265.248872881841
7925,demand,4538.386656824936
7926,demand,5588.198924246318
7927,demand,6480.36097836787
7928,demand,6851.839269425393
7929,demand,6847.549186798382
7930,demand,6720.517405615521
7931,demand,6540.91956681209
7932,demand,6374.13571941565
7933,demand,6367.027724013116
7934,demand,6321.870937816112
7935,demand,6316.390034677124
7936,demand,6513.102757696919
7937,demand,6810.592089957303
7938,demand,6708.983322927383
7939,demand,6541.365563719566
7940,demand,6286.557195758824
7941,demand,5880.0168577934855
7942,demand,5376.969666991643
7943,demand,4966.0600535017165
7944,demand,4577.22507848153
7945,demand,4383.958673694511
7946,demand,4266.6493710305895
7947,demand,4220.778419852382
7948,demand,4273.659917560783
7949,demand,4540.389197546842
7950,demand,5575.581335298704
7951,demand,6458.091395780482
7952,demand,6827.82583663319
7953,demand,6837.5730617826985
7954,demand,6710.0830214065045
7955,demand,6491.137995901727
7956,demand,6323.559025259448
7957,demand,6319.417937984996
7958,demand,6269.125301752367
7959,demand,6244.0707008146055
7960,demand,6429.665122832586
7961,demand,6744.3111853184355
7962,demand,6665.605205401047
7963,demand,6524.526563592246
7964,demand,6307.498499167581
7965,demand,5940.049576551767
7966,demand,5473.1838375883435
7967,demand,5107.009854980533
7968,demand,4761.59487545943
7969,demand,4868.574176725357
7970,demand,4791.588202693008
7971,demand,4832.526393731284
7972,demand,4976.873103140332
7973,demand,5316.425990374605
7974,demand,6440.947878290336
7975,demand,7381.439526578039
7976,demand,7815.753744738364
7977,demand,7810.656761329513
7978,demand,7572.154907120574
7979,demand,7304.1202883317965
7980,demand,6993.194979298185
7981,demand,6849.672315542044
7982,demand,6719.486724583645
7983,demand,6682.771296562501
7984,demand,7034.047431638644
7985,demand,7450.831989693479
7986,demand,7403.606191119177
7987,demand,7276.132145175072
7988,demand,7063.709864956642
7989,demand,6672.463888159954
7990,demand,6155.695392646809
7991,demand,5716.496943397125
7992,demand,5329.039260280775
7993,demand,5190.789030350441
7994,demand,5084.557614036307
7995,demand,5057.112601659811
7996,demand,5109.590022104504
7997,demand,5380.443286309854
7998,demand,6476.67337912604
7999,demand,7447.390347637882
8000,demand,7903.2353348092865
8001,demand,7883.809074318307
8002,demand,7502.071953467226
8003,demand,7063.638683374453
8004,demand,6685.900254707513
8005,demand,6457.5195154732755
8006,demand,6332.359403706641
8007,demand,6398.428803328507
8008,demand,6837.01538860523
8009,demand,7274.358200071179
8010,demand,7235.359588462223
8011,demand,7083.74600993196
8012,demand,6886.116320563188
8013,demand,6576.752715535489
8014,demand,6135.414767637375
8015,demand,5754.879980308353
8016,demand,5346.868860974774
8017,demand,5504.942091857198
8018,demand,5332.34108738835
8019,demand,5239.116038069734
8020,demand,5212.193014347586
8021,demand,5201.505796909066
8022,demand,5953.359325921549
8023,demand,6822.31101122906
8024,demand,7401.834411161819
8025,demand,7428.432989780065
8026,demand,7124.464054287098
8027,demand,6806.514780967278
8028,demand,6481.021337169323
8029,demand,6351.9984555931715
8030,demand,6364.813717066265
8031,demand,6450.102746208756
8032,demand,6785.946151976148
8033,demand,7163.944075998659
8034,demand,7114.196106859473
8035,demand,6984.303207012577
8036,demand,6814.292589394188
8037,demand,6514.348999940443
8038,demand,6098.8733950880105
8039,demand,5772.164727198944
8040,demand,5355.942508433888
8041,demand,5166.042110845594
8042,demand,5023.582366375042
8043,demand,4926.694994633817
8044,demand,4851.895268611094
8045,demand,4801.155765728695
8046,demand,5500.233329079529
8047,demand,6334.707092600205
8048,demand,6904.380477345158
8049,demand,6927.501641429498
8050,demand,6689.9748442329665
8051,demand,6446.46892250643
8052,demand,6188.6518832973925
8053,demand,6144.882146621932
8054,demand,6177.972609950311
8055,demand,6298.10558425716
8056,demand,6793.881943765976
8057,demand,7289.885534653846
8058,demand,7341.086912706114
8059,demand,7269.5795373180645
8060,demand,7145.051627675146
8061,demand,6864.150661578654
8062,demand,6428.4545311663605
8063,demand,6068.8638336230815
8064,demand,5695.055873526908
8065,demand,5413.177772917397
8066,demand,5317.14948821592
8067,demand,5294.474988892388
8068,demand,5365.488542897319
8069,demand,5632.501307389264
8070,demand,6750.620721201205
8071,demand,7752.042845010305
8072,demand,8197.853360809822
8073,demand,8051.034199543585
8074,demand,7709.296782962834
8075,demand,7411.478417029054
8076,demand,7195.933686100363
8077,demand,7128.791194620889
8078,demand,7082.36526444954
8079,demand,7005.274770433414
8080,demand,7152.829835301693
8081,demand,7407.107202130414
8082,demand,7289.825689245956
8083,demand,7117.593067315514
8084,demand,6861.5314987244765
8085,demand,6449.503770676556
8086,demand,5907.155688051563
8087,demand,5496.502332178245
8088,demand,5083.631868670159
8089,demand,4770.820375069974
8090,demand,4627.629282324402
8091,demand,4573.990961622481
8092,demand,4643.366365920978
8093,demand,4944.950383411975
8094,demand,6047.5237660050225
8095,demand,7003.42440217022
8096,demand,7449.370782299075
8097,demand,7390.296400931884
8098,demand,7121.056599717187
8099,demand,6816.531049563602
8100,demand,6600.789375643128
8101,demand,6535.24854480676
8102,demand,6470.648790294395
8103,demand,6480.337097120913
8104,demand,6826.9984293834095
8105,demand,7166.454750225756
8106,demand,7081.329179819408
8107,demand,6948.275608733672
8108,demand,6714.589796798355
8109,demand,6311.06332289159
8110,demand,5795.900735511428
8111,demand,5375.38013197565
8112,demand,4975.700421525865
8113,demand,4840.408901548177
8114,demand,4713.460755960698
8115,demand,4657.441356862679
8116,demand,4719.187529070526
8117,demand,5025.219269279472
8118,demand,6126.814602092375
8119,demand,7082.837984559644
8120,demand,7531.901434194084
8121,demand,7479.611407616116
8122,demand,7243.645278258591
8123,demand,6958.074633609627
8124,demand,6759.087780774106
8125,demand,6708.439564284
8126,demand,6655.34714088044
8127,demand,6662.593998217753
8128,demand,6955.679492249297
8129,demand,7253.9901186751995
8130,demand,7166.51594269686
8131,demand,7037.381518101189
8132,demand,6832.361426181141
8133,demand,6471.907685831295
8134,demand,5985.112970589011
8135,demand,5620.811175007916
8136,demand,5253.337958365754
8137,demand,5053.436214670313
8138,demand,4926.765323780028
8139,demand,4834.165077483085
8140,demand,4842.066133685552
8141,demand,5095.473661716677
8142,demand,6093.583730270271
8143,demand,6931.046953984349
8144,demand,7310.862723297072
8145,demand,7209.526822663039
8146,demand,7002.9910639130885
8147,demand,6784.7461956307525
8148,demand,6661.98111526325
8149,demand,6642.754853513563
8150,demand,6592.750018781314
8151,demand,6598.196961707793
8152,demand,6768.298114783536
8153,demand,7025.533336221502
8154,demand,6939.962651018231
8155,demand,6803.653315474866
8156,demand,6584.72356614039
8157,demand,6180.610404320294
8158,demand,5642.303777908241
8159,demand,5210.555058566462
8160,demand,4805.64094597638
8161,demand,4732.500532827298
8162,demand,4602.313522606578
8163,demand,4552.527142992069
8164,demand,4621.965384216678
