Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
7103.4108000000015,2470.7007835731606,0.0,0.0,0.0
7238.940000000001,2380.4775091466327,0.0,0.0,0.0
7080.542480000002,2252.4583980248417,0.0,0.0,0.0
6891.0685600000015,2120.3229692672858,0.0,0.0,0.0
6679.027120000001,1992.6712042904808,0.0,0.0,0.0
6254.308800000001,1877.5724734126263,0.0,0.0,0.0
5804.120240000002,1757.059468520056,0.0,0.0,0.0
5462.764880000001,1662.1260001900364,0.0,0.0,0.0
5160.502240000001,1588.5618734386412,0.0,0.0,0.0
4922.787520000001,1515.8018265823825,0.0,0.0,0.0
4597.464800000001,1410.5153193994975,0.0,0.0,0.0
4285.941280000001,1325.1144835318748,0.0,1409.52,2.711125127879498e-13
4194.193520000001,1288.5196646495242,0.0,1409.52,1138.1613190136668
4199.89744,1272.273781387502,0.0,1409.5200000000002,1672.2452922385091
4154.890240000001,1277.7462185418406,0.0,1409.5199999999998,1659.4386734030736
4020.5266400000005,1245.486084170329,0.0,1409.52,1579.6579635861362
3826.224880000001,1193.1035443012313,0.0,1409.5199999999998,1549.8082073202495
3524.0148800000006,1108.230258314047,0.0,1409.5200000000002,1693.6166870626623
3021.4232000000006,979.4468631294919,0.0,1409.52,2206.4055951333994
2516.0754400000005,858.9726336633369,0.0,1409.5199999999998,2724.3192843364586
2229.0633600000006,785.4544251800647,0.0,1409.5199999999998,2990.296801876244
2122.2944000000007,755.5891835926731,0.0,1409.5200000000002,3315.212056730679
2044.2255200000004,741.0096232605472,0.0,1409.5200000000002,3916.2377925978863
1975.8461600000005,727.28108149764,0.0,1409.52,3951.8295491833805
1879.4961600000004,697.1648200445073,0.0,1409.52,3923.0016686692325
1733.5367200000003,647.9996201619149,0.0,1409.5199999999998,3883.2004133941678
1512.7081600000006,578.6518108301964,0.0,1409.5199999999995,3750.9967781850814
1282.6036800000002,511.6009353106009,0.0,1409.52,3514.676350288817
1053.8076800000001,457.75615370326545,0.0,1409.5199999999995,3371.7905095858882
848.6545600000003,416.3929777778003,0.0,1409.5200000000002,3191.050811508161
698.4012000000001,387.8644679957753,0.0,1409.5199999999998,3269.884853699992
614.2260800000001,374.01245711191433,0.0,1409.5199999999998,3247.3156215507825
592.2225600000002,367.318594025496,0.0,1409.5199999999998,3241.3240762433693
625.1564000000001,366.1247190542902,0.0,1409.52,3289.1959412219335
649.05496,364.8359463289632,0.0,1409.5199999999998,3560.950211682804
687.93712,376.4532681641571,0.0,1409.52,4634.0228038925425
774.3268800000001,417.9541988939922,0.0,1409.52,5547.800713111786
926.9979200000001,482.0071217081156,0.0,1409.5200000000002,5868.546061179304
1091.0091200000002,542.1988283760488,0.0,1409.5199999999998,5600.845151474728
1191.1868000000002,576.57834592294,0.0,1409.5199999999995,5244.338232305114
1238.34472,578.6701781374456,0.0,1409.52,4899.351379951589
1252.2153600000004,563.9018427030354,0.0,1409.52,4577.228696133396
1214.9161600000004,549.0457523562116,0.0,1409.5199999999995,4410.709352159757
1255.8813600000003,552.1273783502638,0.0,1409.52,4223.4254009078395
1464.4861600000004,608.1384818070605,0.0,1409.5199999999998,3889.709526090209
1761.63896,705.2535780759157,0.0,1409.52,3678.2807745398472
2007.8024000000003,827.4124977792164,0.0,1409.5200000000002,3816.676984856555
2182.5747200000005,953.5714088390354,0.0,1409.5199999999998,3458.5468223676135
2320.664480000001,1061.2405639345404,0.0,1409.52,3025.589298789547
2374.9513600000005,1130.0904151586108,0.0,1409.5199999999998,2641.7522309355686
2377.3239200000003,1158.512802720973,0.0,1409.5199999999998,2233.2371120895305
2410.4044000000004,1168.832168177215,0.0,1409.52,1718.268745758995
2471.8164800000004,1154.406689144792,0.0,1409.52,1280.964336356563
